59,290000000,1270,660,133,35,1,1,1,1
60,380000000,1036,669,298,67,1,1,1,1
60,290000000,1269,660,133,35,1,1,1,1
61,380000000,1043,669,298,67,1,1,1,1
61,290000000,1268,660,133,35,1,1,1,1
62,380000000,1051,669,298,67,1,1,1,1
62,290000000,1267,660,133,35,1,1,1,1
63,380000000,1058,669,298,67,1,1,1,1
63,290000000,1264,661,133,35,1,1,1,1
64,380000000,1065,668,298,67,1,1,1,1
64,290000000,1263,661,133,35,1,1,1,1
65,380000000,1073,668,298,67,1,1,1,1
65,290000000,1261,661,133,35,1,1,1,1
66,380000000,1080,668,298,67,1,1,1,1
66,290000000,1260,661,133,35,1,1,1,1
67,380000000,1084,668,298,67,1,1,1,1
67,290000000,1259,661,133,35,1,1,1,1
68,380000000,1091,668,298,67,1,1,1,1
68,290000000,1257,661,133,35,1,1,1,1
69,380000000,1098,668,298,67,1,1,1,1
69,290000000,1256,661,133,35,1,1,1,1
70,380000000,1105,668,298,67,1,1,1,1
70,290000000,1255,661,133,35,1,1,1,1
71,380000000,1112,668,298,67,1,1,1,1
71,290000000,1254,661,133,35,1,1,1,1
72,380000000,1119,668,298,67,1,1,1,1
72,290000000,1252,661,133,35,1,1,1,1
73,380000000,1126,668,298,67,1,1,1,1
73,290000000,1251,661,133,35,1,1,1,1
74,380000000,1132,668,298,67,1,1,1,1
74,290000000,1250,661,133,35,1,1,1,1
75,380000000,1139,668,298,67,1,1,1,1
75,290000000,1248,661,133,35,1,1,1,1
76,380000000,1146,667,298,67,1,1,1,1
76,290000000,1247,661,133,35,1,1,1,1
77,380000000,1157,667,298,67,1,1,1,1
77,290000000,1246,661,133,35,1,1,1,1
78,380000000,1164,667,298,67,1,1,1,1
78,290000000,1244,661,133,35,1,1,1,1
79,380000000,1171,667,298,67,1,1,1,1
79,290000000,1244,661,133,35,1,1,1,1
80,380000000,1178,667,298,67,1,1,1,1
80,290000000,1242,661,133,35,1,1,1,1
81,380000000,1184,666,298,67,1,1,1,1
81,290000000,1241,661,133,35,1,1,1,1
82,380000000,1191,666,298,67,1,1,1,1
82,290000000,1240,661,133,35,1,1,1,1
83,380000000,1198,666,298,67,1,1,1,1
83,290000000,1238,661,133,35,1,1,1,1
84,380000000,1204,666,298,67,1,1,1,1
84,290000000,1237,661,133,35,1,1,1,1
85,380000000,1211,666,298,67,1,1,1,1
85,290000000,1236,661,133,35,1,1,1,1
86,380000000,1218,666,298,67,1,1,1,1
86,290000000,1234,661,133,35,1,1,1,1
87,380000000,1224,666,298,67,1,1,1,1
87,290000000,1233,661,133,35,1,1,1,1
88,380000000,1230,666,298,67,1,1,1,1
88,290000000,1232,661,133,35,1,1,1,1
89,380000000,1237,666,298,67,1,1,1,1
89,290000000,1229,661,133,35,1,1,1,1
90,380000000,1243,665,298,67,1,1,1,1
90,290000000,1227,661,133,35,1,1,1,1
91,380000000,1250,665,298,67,1,1,1,1
91,290000000,1226,661,133,35,1,1,1,1
92,380000000,1256,665,298,67,1,1,1,1
92,290000000,1225,661,133,35,1,1,1,1
93,380000000,1262,665,298,67,1,1,1,1
93,290000000,1223,661,133,35,1,1,1,1
94,380000000,1269,665,298,67,1,1,1,1
94,290000000,1222,661,133,35,1,1,1,1
95,380000000,1275,665,298,67,1,1,1,1
95,290000000,1220,661,133,35,1,1,1,1
96,380000000,1281,665,298,67,1,1,1,1
96,290000000,1219,661,133,35,1,1,1,1
97,380000000,1288,665,298,67,1,1,1,1
97,290000000,1218,661,133,35,1,1,1,1
98,380000000,1294,665,298,67,1,1,1,1
98,290000000,1216,661,133,35,1,1,1,1
99,380000000,1300,665,298,67,1,1,1,1
99,290000000,1215,661,133,35,1,1,1,1
100,380000000,1306,664,298,67,1,1,1,1
100,290000000,1214,661,133,35,1,1,1,1
101,380000000,1313,664,298,67,1,1,1,1
101,290000000,1212,661,133,35,1,1,1,1
102,380000000,1319,664,298,67,1,1,1,1
102,290000000,1211,661,133,35,1,1,1,1
103,380000000,1325,664,298,67,1,1,1,1
103,290000000,1210,661,133,35,1,1,1,1
104,380000000,1331,664,298,67,1,1,1,1
104,290000000,1208,661,133,35,1,1,1,1
105,380000000,1337,664,298,67,1,1,1,1
105,290000000,1207,661,133,35,1,1,1,1
106,380000000,1343,664,298,67,1,1,1,1
106,290000000,1203,661,133,35,1,1,1,1
107,380000000,1393,663,291,67,1,1,1,1
107,290000000,1189,661,143,37,1,1,1,1
108,380000000,1422,665,279,65,1,1,1,1
108,290000000,1183,661,148,39,1,1,1,1
109,380000000,1437,666,269,63,1,1,1,1
109,290000000,1179,661,149,39,1,1,1,1
110,380000000,1448,666,267,63,1,1,1,1
110,290000000,1174,660,153,40,1,1,1,1
