78,0,1237,660,133,35,1,1,1,1
79,0,1247,668,308,69,1,1,1,1
79,0,1257,654,138,35,1,1,1,1
80,0,1221,659,308,69,1,1,1,1
80,0,1244,654,135,35,1,1,1,1
81,0,1203,659,308,69,1,1,1,1
81,0,1243,660,136,35,1,1,1,1
82,0,1176,665,308,69,1,1,1,1
82,0,1236,666,135,35,1,1,1,1
83,0,1176,665,308,69,1,1,1,1
83,0,1229,660,133,35,1,1,1,1
84,0,1318,671,308,69,1,1,1,1
84,0,1253,653,138,35,1,1,1,1
85,0,1266,653,308,69,1,1,1,1
85,0,1238,653,135,35,1,1,1,1
86,0,1230,653,308,69,1,1,1,1
86,0,1237,660,136,35,1,1,1,1
87,0,1176,665,308,69,1,1,1,1
87,0,1229,667,135,35,1,1,1,1
88,0,1176,665,308,69,1,1,1,1
88,0,1221,660,133,35,1,1,1,1
89,0,1389,674,308,69,1,1,1,1
89,0,1249,652,138,35,1,1,1,1
90,0,1230,658,139,36,1,1,1,1
91,0,1223,660,142,36,1,1,1,1
91,0,1293,658,313,71,1,1,1,1
92,0,1222,668,135,35,1,1,1,1
92,0,1276,655,316,72,1,1,1,1
93,0,1213,660,133,35,1,1,1,1
94,0,1208,660,143,37,1,1,1,1
95,0,1204,660,147,37,1,1,1,1
96,0,1202,659,150,39,1,1,1,1
96,0,1370,662,246,67,1,1,1,1
97,0,1200,660,149,38,1,1,1,1
97,0,1374,662,247,67,1,1,1,1
98,0,1197,660,151,39,1,1,1,1
98,0,1379,662,248,67,1,1,1,1
99,0,1195,661,149,38,1,1,1,1
99,0,1389,663,243,65,1,1,1,1
100,0,1194,660,150,39,1,1,1,1
100,0,1399,663,238,65,1,1,1,1
101,0,1192,660,152,39,1,1,1,1
101,0,1400,661,249,68,1,1,1,1
102,0,1192,661,149,39,1,1,1,1
102,0,1407,661,248,67,1,1,1,1
103,0,1189,660,152,40,1,1,1,1
103,0,1413,661,247,67,1,1,1,1
104,0,1187,660,151,39,1,1,1,1
104,0,1420,662,242,66,1,1,1,1
105,0,1189,661,146,38,1,1,1,1
105,0,1431,664,237,64,1,1,1,1
106,0,1187,661,147,38,1,1,1,1
106,0,1434,662,244,67,1,1,1,1
107,0,1183,661,149,39,1,1,1,1
107,0,1439,663,243,66,1,1,1,1
108,0,1180,661,152,40,1,1,1,1
108,0,1448,665,238,65,1,1,1,1
109,0,1178,661,150,39,1,1,1,1
109,0,1456,666,231,63,1,1,1,1
110,0,1173,660,155,40,1,1,1,1
110,0,1463,666,233,63,1,1,1,1
